"id","timestamp","drop_count","drop_rate","avg_drop_rate","weight","delta_weight","fluctuation_deviation","status","alert","status_color","created_at"
"2003","0:27:30","1516","90.91","91.58","424.12","-0.185","0.73","Normal","0","green","2025-10-18 13:33:46"
"2004","0:27:31","1517","91.6","91.3","424.12","0","0.34","Normal","0","green","2025-10-18 13:33:47"
"2005","0:27:31","1518","90.23","91.3","424.09","-0.033","1.17","Normal","0","green","2025-10-18 13:33:48"
"2006","0:27:32","1519","92.31","91.19","423.94","-0.151","1.23","Normal","0","green","2025-10-18 13:33:48"
"2007","0:27:33","1520","90.23","91.05","423.84","-0.104","0.9","Normal","0","green","2025-10-18 13:33:48"
"2008","0:27:33","1521","92.31","91.32","423.84","0","1.08","Normal","0","green","2025-10-18 13:33:49"
"2009","0:27:34","1522","90.23","91.05","423.77","-0.065","0.9","Normal","0","green","2025-10-18 13:33:50"
"2010","0:27:34","1522","90.23","91.05","423.77","0","0.9","Normal","0","green","2025-10-18 13:33:50"
"2011","0:27:35","1524","90.91","91.32","423.65","-0.124","0.45","Normal","0","green","2025-10-18 13:33:51"
"2012","0:27:36","1525","90.91","91.46","423.65","0","0.61","Normal","0","green","2025-10-18 13:33:52"
"2013","0:27:36","1525","90.91","91.46","423.58","-0.067","0.61","Normal","0","green","2025-10-18 13:33:52"
"2014","0:27:37","1526","91.6","91.32","423.58","0","0.31","Normal","0","green","2025-10-18 13:33:52"
"2015","0:27:37","1527","90.91","91.46","423.57","-0.012","0.61","Normal","0","green","2025-10-18 13:33:53"
"2016","0:27:38","1528","90.91","91.05","423.45","-0.115","0.15","Normal","0","green","2025-10-18 13:33:54"
"2017","0:27:39","1530","91.6","91.19","423.36","-0.097","0.46","Normal","0","green","2025-10-18 13:33:56"
"2018","0:27:40","1531","90.91","91.05","423.23","-0.125","0.15","Normal","0","green","2025-10-18 13:33:57"
"2019","0:27:43","1535","90.23","91.05","423.16","-0.072","0.9","Normal","0","green","2025-10-18 13:33:58"
"2020","0:27:43","1536","92.88","91.44","423.16","0","1.58","Normal","0","green","2025-10-18 13:33:59"
"2021","0:27:44","1537","90.23","91.16","423.18","0.022","1.02","Normal","0","green","2025-10-18 13:34:00"
"2022","0:27:44","1537","90.23","91.16","423.18","0","1.02","Normal","0","green","2025-10-18 13:34:00"
"2023","0:27:45","1539","90.23","91.16","423.09","-0.087","1.02","Normal","0","green","2025-10-18 13:34:01"
"2024","0:27:47","1541","90.23","91.19","422.86","-0.237","1.05","Normal","0","green","2025-10-18 13:34:03"
"2025","0:27:47","1542","92.31","91.6","422.79","-0.069","0.77","Normal","0","green","2025-10-18 13:34:03"
"2026","0:27:48","1544","91.6","91.6","422.75","-0.033","0","Normal","0","green","2025-10-18 13:34:04"
"2027","0:27:49","1545","90.23","91.05","422.56","-0.196","0.9","Normal","0","green","2025-10-18 13:34:05"
"2028","0:27:50","1545","90.23","91.05","422.56","0","0.9","Normal","0","green","2025-10-18 13:34:05"
"2029","0:27:50","1547","90.23","91.19","422.49","-0.065","1.05","Normal","0","green","2025-10-18 13:34:06"
"2030","0:27:51","1548","91.6","91.32","422.41","-0.082","0.31","Normal","0","green","2025-10-18 13:34:07"
"2031","0:27:52","1549","91.6","91.32","422.28","-0.126","0.31","Normal","0","green","2025-10-18 13:34:08"
"2032","0:27:52","1550","91.6","91.6","422.2","-0.089","0","Normal","0","green","2025-10-18 13:34:08"
"2033","0:27:53","1551","90.91","91.19","422.2","0","0.3","Normal","0","green","2025-10-18 13:34:09"
"2034","0:27:53","1551","90.91","91.19","422.2","0","0.3","Normal","0","green","2025-10-18 13:34:09"
"2035","0:27:54","1553","90.23","91.46","422.09","-0.105","1.35","Normal","0","green","2025-10-18 13:34:10"
"2036","0:27:55","1554","93.02","91.74","422.09","0","1.4","Normal","0","green","2025-10-18 13:34:11"
"2037","0:27:56","1555","91.6","91.74","422.02","-0.067","0.15","Normal","0","green","2025-10-18 13:34:12"
"2038","0:27:57","1557","92.31","91.46","421.78","-0.246","0.92","Normal","0","green","2025-10-18 13:34:13"
"2039","0:27:58","1558","90.77","91.58","421.78","0","0.88","Normal","0","green","2025-10-18 13:34:14"
"2040","0:27:58","1559","93.02","91.58","421.71","-0.069","1.58","Normal","0","green","2025-10-18 13:34:14"
"2041","0:28:0","1561","93.02","91.86","421.7","-0.004","1.27","Normal","0","green","2025-10-18 13:34:15"
"2042","0:28:0","1562","90.23","91.44","421.62","-0.081","1.32","Normal","0","green","2025-10-18 13:34:16"
"2043","0:28:1","1563","93.02","91.88","421.63","0.003","1.24","Normal","0","green","2025-10-18 13:34:17"
"2044","0:28:2","1564","90.77","91.44","421.6","-0.022","0.73","Normal","0","green","2025-10-18 13:34:17"
"2045","0:28:2","1565","91.6","91.72","421.6","0","0.12","Normal","0","green","2025-10-18 13:34:18"
"2046","0:28:3","1566","92.31","91.58","421.53","-0.074","0.8","Normal","0","green","2025-10-18 13:34:19"
"2047","0:28:4","1568","93.02","91.58","421.5","-0.029","1.58","Normal","0","green","2025-10-18 13:34:20"
"2048","0:28:6","1570","91.46","91.58","421.25","-0.247","0.12","Normal","0","green","2025-10-18 13:34:21"
"2049","0:28:6","1571","93.02","91.72","421.16","-0.099","1.43","Normal","0","green","2025-10-18 13:34:22"
"2050","0:28:6","1571","93.02","91.72","421.16","0","1.43","Normal","0","green","2025-10-18 13:34:23"
"2051","0:28:7","1573","93.02","91.86","421.04","-0.121","1.27","Normal","0","green","2025-10-18 13:34:23"
"2052","0:28:8","1574","90.23","91.72","421","-0.035","1.62","Normal","0","green","2025-10-18 13:34:24"
"2053","0:28:9","1575","93.75","92.17","420.89","-0.115","1.72","Normal","0","green","2025-10-18 13:34:25"
"2054","0:28:9","1575","93.75","92.17","420.89","0","1.72","Normal","0","green","2025-10-18 13:34:25"
"2055","0:28:10","1577","92.88","92","420.74","-0.146","0.96","Normal","0","green","2025-10-18 13:34:26"
"2056","0:28:11","1578","91.6","91.72","420.65","-0.09","0.12","Normal","0","green","2025-10-18 13:34:27"
"2057","0:28:11","1579","91.6","92","420.65","0","0.43","Normal","0","green","2025-10-18 13:34:27"
"2058","0:28:12","1580","90.23","91.3","420.64","-0.01","1.17","Normal","0","green","2025-10-18 13:34:28"
"2059","0:28:13","1581","92.31","91.72","420.52","-0.122","0.65","Normal","0","green","2025-10-18 13:34:29"
"2060","0:28:13","1582","90.23","91.19","420.43","-0.092","1.05","Normal","0","green","2025-10-18 13:34:29"
"2061","0:28:14","1583","91.46","91.16","420.43","0","0.34","Normal","0","green","2025-10-18 13:34:30"
"2062","0:28:15","1584","90.23","90.88","420.41","-0.019","0.72","Normal","0","green","2025-10-18 13:34:30"
"2063","0:28:15","1585","91.6","91.16","420.3","-0.103","0.49","Normal","0","green","2025-10-18 13:34:31"
"2064","0:28:16","1585","91.6","91.16","420.3","0","0.49","Normal","0","green","2025-10-18 13:34:31"
"2065","0:28:16","1586","90.23","90.74","420.27","-0.035","0.57","Normal","0","green","2025-10-18 13:34:32"
"2066","0:28:17","1588","90.91","90.77","420.23","-0.043","0.15","Normal","0","green","2025-10-18 13:34:33"
"2067","0:28:18","1589","89.42","90.61","420.2","-0.022","1.31","Normal","0","green","2025-10-18 13:34:34"
"2068","0:28:19","1590","90.91","90.47","420.07","-0.129","0.48","Normal","0","green","2025-10-18 13:34:34"
"2069","0:28:19","1591","89.55","90.33","420.07","0","0.87","Normal","0","green","2025-10-18 13:34:35"
"2070","0:28:20","1592","90.91","90.33","420.01","-0.061","0.64","Normal","0","green","2025-10-18 13:34:36"
"2071","0:28:20","1592","90.91","90.33","420.01","0","0.64","Normal","0","green","2025-10-18 13:34:36"
"2072","0:28:21","1594","89.55","90.23","419.88","-0.139","0.75","Normal","0","green","2025-10-18 13:34:37"
"2073","0:28:22","1595","90.23","90.09","419.83","-0.049","0.15","Normal","0","green","2025-10-18 13:34:38"
"2074","0:28:23","1596","89.55","90.09","419.79","-0.032","0.6","Normal","0","green","2025-10-18 13:34:39"
"2075","0:28:24","1597","90.23","89.96","419.75","-0.043","0.3","Normal","0","green","2025-10-18 13:34:39"
"2076","0:28:25","1599","89.55","89.96","419.56","-0.192","0.45","Normal","0","green","2025-10-18 13:34:41"
"2077","0:28:25","1600","89.55","89.82","419.44","-0.118","0.3","Normal","0","green","2025-10-18 13:34:41"
"2078","0:28:26","1601","90.23","89.96","419.44","0","0.3","Normal","0","green","2025-10-18 13:34:41"
"2079","0:28:27","1602","90.23","89.96","419.43","-0.017","0.3","Normal","0","green","2025-10-18 13:34:43"
"2080","0:28:27","1603","89.42","89.79","419.34","-0.085","0.42","Normal","0","green","2025-10-18 13:34:43"
"2081","0:28:28","1604","89.55","89.79","419.31","-0.031","0.27","Normal","0","green","2025-10-18 13:34:44"
"2082","0:28:29","1606","89.55","89.66","419.33","0.021","0.12","Normal","0","green","2025-10-18 13:34:45"
"2083","0:28:30","1607","90.23","89.66","419.23","-0.099","0.63","Normal","0","green","2025-10-18 13:34:46"
"2084","0:28:31","1608","89.55","89.69","419.09","-0.139","0.15","Normal","0","green","2025-10-18 13:34:46"
"2085","0:28:31","1609","90.09","89.79","418.97","-0.122","0.33","Normal","0","green","2025-10-18 13:34:47"
"2086","0:28:32","1609","90.09","89.79","418.97","0","0.33","Normal","0","green","2025-10-18 13:34:47"
"2087","0:28:33","1611","89.55","89.66","418.93","-0.043","0.12","Normal","0","green","2025-10-18 13:34:48"
"2088","0:28:33","1612","89.55","89.53","418.86","-0.065","0.03","Normal","0","green","2025-10-18 13:34:49"
"2089","0:28:34","1612","89.55","89.53","418.86","0","0.03","Normal","0","green","2025-10-18 13:34:49"
"2090","0:28:35","1614","89.55","89.42","418.66","-0.201","0.15","Normal","0","green","2025-10-18 13:34:51"
"2091","0:28:35","1615","89.55","89.55","418.61","-0.054","0","Normal","0","green","2025-10-18 13:34:51"
"2092","0:28:36","1616","89.55","89.55","418.59","-0.017","0","Normal","0","green","2025-10-18 13:34:52"
"2093","0:28:37","1617","88.89","89.42","418.59","0","0.59","Normal","0","green","2025-10-18 13:34:53"
"2094","0:28:37","1618","89.55","89.42","418.57","-0.025","0.15","Normal","0","green","2025-10-18 13:34:53"
"2095","0:28:38","1619","89.55","89.42","418.51","-0.056","0.15","Normal","0","green","2025-10-18 13:34:54"
"2096","0:28:39","1620","88.89","89.29","418.43","-0.08","0.44","Normal","0","green","2025-10-18 13:34:55"
"2097","0:28:40","1622","89.55","89.42","418.3","-0.135","0.15","Normal","0","green","2025-10-18 13:34:56"
"2098","0:28:41","1623","88.76","89.26","418.26","-0.035","0.56","Normal","0","green","2025-10-18 13:34:57"
"2099","0:28:41","1624","89.55","89.26","418.21","-0.056","0.33","Normal","0","green","2025-10-18 13:34:57"
"2100","0:28:42","1625","89.55","89.39","418.21","0","0.18","Normal","0","green","2025-10-18 13:34:58"
"2101","0:28:43","1626","88.89","89.26","418.15","-0.053","0.41","Normal","0","green","2025-10-18 13:34:58"
"2102","0:28:43","1626","88.89","89.26","418.15","0","0.41","Normal","0","green","2025-10-18 13:34:59"
"2103","0:28:43","1627","89.55","89.26","418.13","-0.022","0.33","Normal","0","green","2025-10-18 13:35:00"
"2104","0:28:45","1629","89.42","89.26","418.04","-0.086","0.18","Normal","0","green","2025-10-18 13:35:01"
"2105","0:28:45","1629","89.42","89.26","417.99","-0.053","0.18","Normal","0","green","2025-10-18 13:35:01"
"2106","0:28:46","1631","89.55","89.26","417.9","-0.09","0.33","Normal","0","green","2025-10-18 13:35:02"
"2107","0:28:47","1632","88.89","89.13","417.76","-0.137","0.27","Normal","0","green","2025-10-18 13:35:03"
"2108","0:28:47","1633","89.55","89.26","417.76","0","0.33","Normal","0","green","2025-10-18 13:35:03"
"2109","0:28:48","1634","89.55","89.29","417.74","-0.021","0.3","Normal","0","green","2025-10-18 13:35:04"
"2110","0:28:49","1635","88.76","89.26","417.66","-0.081","0.56","Normal","0","green","2025-10-18 13:35:05"
"2111","0:28:50","1637","88.89","89.26","417.58","-0.082","0.41","Normal","0","green","2025-10-18 13:35:06"
"2112","0:28:51","1638","90.23","89.39","417.41","-0.171","0.93","Normal","0","green","2025-10-18 13:35:07"
"2113","0:28:51","1639","89.55","89.39","417.37","-0.037","0.18","Normal","0","green","2025-10-18 13:35:07"
"2114","0:28:52","1640","88.89","89.42","417.29","-0.079","0.59","Normal","0","green","2025-10-18 13:35:08"
"2115","0:28:53","1641","88.89","89.29","417.29","0","0.44","Normal","0","green","2025-10-18 13:35:09"
"2116","0:28:54","1642","89.55","89.42","417.17","-0.119","0.15","Normal","0","green","2025-10-18 13:35:09"
"2117","0:28:54","1642","89.55","89.42","417.17","0","0.15","Normal","0","green","2025-10-18 13:35:09"
"2118","0:28:54","1643","89.55","89.29","417.11","-0.067","0.3","Normal","0","green","2025-10-18 13:35:10"
"2119","0:28:55","1644","89.55","89.29","417.02","-0.086","0.3","Normal","0","green","2025-10-18 13:35:11"
"2120","0:28:56","1645","90.23","89.55","417.02","0","0.75","Normal","0","green","2025-10-18 13:35:11"
"2121","0:28:56","1646","89.55","89.69","416.98","-0.04","0.15","Normal","0","green","2025-10-18 13:35:12"
"2122","0:28:58","1648","88.89","89.55","416.76","-0.221","0.74","Normal","0","green","2025-10-18 13:35:13"
"2123","0:28:58","1649","89.42","89.53","416.76","0","0.12","Normal","0","green","2025-10-18 13:35:14"
"2124","0:28:59","1650","88.89","89.26","416.65","-0.112","0.41","Normal","0","green","2025-10-18 13:35:15"
"2125","0:29:0","1651","89.55","89.26","416.65","-0.003","0.33","Normal","0","green","2025-10-18 13:35:16"
"2126","0:29:0","1652","88.89","89.13","416.55","-0.092","0.27","Normal","0","green","2025-10-18 13:35:16"
"2127","0:29:1","1653","89.55","89.26","416.55","0","0.33","Normal","0","green","2025-10-18 13:35:17"
"2128","0:29:2","1654","88.89","89.15","416.52","-0.036","0.3","Normal","0","green","2025-10-18 13:35:17"
"2129","0:29:2","1654","88.89","89.15","416.52","0","0.3","Normal","0","green","2025-10-18 13:35:18"
"2130","0:29:3","1656","88.89","88.99","416.42","-0.093","0.12","Normal","0","green","2025-10-18 13:35:19"
"2131","0:29:4","1657","88.89","88.99","416.42","0","0.12","Normal","0","green","2025-10-18 13:35:20"
"2132","0:29:4","1658","88.89","88.86","416.33","-0.097","0.03","Normal","0","green","2025-10-18 13:35:20"
"2133","0:29:5","1658","88.89","88.86","416.33","0","0.03","Normal","0","green","2025-10-18 13:35:21"
"2134","0:29:6","1660","89.55","89.02","416.21","-0.122","0.6","Normal","0","green","2025-10-18 13:35:22"
"2135","0:29:6","1661","88.89","89.02","416.16","-0.044","0.15","Normal","0","green","2025-10-18 13:35:22"
"2136","0:29:7","1662","88.89","89.02","416.09","-0.071","0.15","Normal","0","green","2025-10-18 13:35:23"
"2137","0:29:8","1663","88.89","89.02","416.04","-0.051","0.15","Normal","0","green","2025-10-18 13:35:24"
"2138","0:29:8","1664","89.55","89.15","416.04","0","0.45","Normal","0","green","2025-10-18 13:35:24"
"2139","0:29:9","1665","89.55","89.15","416.02","-0.021","0.45","Normal","0","green","2025-10-18 13:35:25"
"2140","0:29:10","1666","89.55","89.29","415.9","-0.117","0.3","Normal","0","green","2025-10-18 13:35:26"
"2141","0:29:10","1667","89.55","89.42","415.74","-0.164","0.15","Normal","0","green","2025-10-18 13:35:26"
"2142","0:29:11","1668","90.23","89.69","415.74","0","0.6","Normal","0","green","2025-10-18 13:35:27"
"2143","0:29:12","1669","90.09","89.79","415.73","-0.01","0.33","Normal","0","green","2025-10-18 13:35:28"
"2144","0:29:13","1670","90.23","89.93","415.66","-0.069","0.33","Normal","0","green","2025-10-18 13:35:28"
"2145","0:29:14","1672","90.23","90.2","415.52","-0.139","0.03","Normal","0","green","2025-10-18 13:35:30"
"2146","0:29:14","1673","90.23","90.2","415.37","-0.148","0.03","Normal","0","green","2025-10-18 13:35:31"
"2147","0:29:16","1675","90.09","89.93","415.4","0.028","0.18","Normal","0","green","2025-10-18 13:35:32"
"2148","0:29:16","1676","90.23","89.93","415.4","0","0.33","Normal","0","green","2025-10-18 13:35:32"
"2149","0:29:17","1677","89.55","89.79","415.31","-0.086","0.27","Normal","0","green","2025-10-18 13:35:33"
"2150","0:29:18","1678","90.23","89.79","415.14","-0.175","0.48","Normal","0","green","2025-10-18 13:35:33"
"2151","0:29:18","1678","90.23","89.79","415.14","0","0.48","Normal","0","green","2025-10-18 13:35:34"
"2152","0:29:19","1680","90.23","90.09","415.11","-0.029","0.15","Normal","0","green","2025-10-18 13:35:35"
"2153","0:29:20","1681","90.09","90.06","415.03","-0.075","0.03","Normal","0","green","2025-10-18 13:35:36"
"2154","0:29:20","1682","89.55","90.06","414.89","-0.142","0.57","Normal","0","green","2025-10-18 13:35:36"
"2155","0:29:21","1682","89.55","90.06","414.89","0","0.57","Normal","0","green","2025-10-18 13:35:37"
"2156","0:29:22","1684","90.23","90.06","414.78","-0.111","0.18","Normal","0","green","2025-10-18 13:35:37"
"2157","0:29:22","1685","89.55","89.93","414.74","-0.044","0.42","Normal","0","green","2025-10-18 13:35:38"
"2158","0:29:23","1686","90.23","89.96","414.67","-0.068","0.3","Normal","0","green","2025-10-18 13:35:39"
"2159","0:29:24","1687","89.55","89.96","414.67","0","0.45","Normal","0","green","2025-10-18 13:35:39"
"2160","0:29:24","1688","90.09","89.93","414.66","-0.004","0.18","Normal","0","green","2025-10-18 13:35:40"
"2161","0:29:25","1689","89.55","89.79","414.72","0.056","0.27","Normal","0","green","2025-10-18 13:35:41"
"2162","0:29:26","1690","88.89","89.66","414.58","-0.14","0.86","Normal","0","green","2025-10-18 13:35:42"
"2163","0:29:26","1691","90.23","89.66","414.58","0","0.63","Normal","0","green","2025-10-18 13:35:42"
"2164","0:29:27","1692","89.55","89.66","414.52","-0.062","0.12","Normal","0","green","2025-10-18 13:35:43"
"2165","0:29:28","1693","90.23","89.69","414.48","-0.037","0.6","Normal","0","green","2025-10-18 13:35:44"
"2166","0:29:28","1694","89.55","89.69","414.38","-0.101","0.15","Normal","0","green","2025-10-18 13:35:45"
"2167","0:29:29","1695","88.89","89.69","414.25","-0.128","0.89","Normal","0","green","2025-10-18 13:35:45"
"2168","0:29:30","1696","90.23","89.69","414.25","0","0.6","Normal","0","green","2025-10-18 13:35:45"
"2169","0:29:30","1697","89.55","89.69","414.15","-0.104","0.15","Normal","0","green","2025-10-18 13:35:46"
"2170","0:29:31","1698","89.55","89.55","414.05","-0.099","0","Normal","0","green","2025-10-18 13:35:47"
"2171","0:29:32","1699","89.55","89.55","414.05","0","0","Normal","0","green","2025-10-18 13:35:48"
"2172","0:29:33","1701","90.23","89.42","413.88","-0.171","0.9","Normal","0","green","2025-10-18 13:35:49"
"2173","0:29:34","1702","90.09","89.53","413.77","-0.112","0.63","Normal","0","green","2025-10-18 13:35:50"
"2174","0:29:34","1703","88.89","89.39","413.77","0","0.56","Normal","0","green","2025-10-18 13:35:50"
